"VISAE06","id","eventname","component","ACTION","target","objecttable","objectid","crud","edulevel","contextid","contextlevel","contextinstanceid","userid","courseid","relateduserid","anonymous","timecreated","origin","ip","realuserid"
"ECACEN21","7190175","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","307837","c","2","660","70","398","512812","119","\N","0","1542328781","web","181.135.96.79","\N"
"ECACEN21","7190176","\\mod_forum\\event\\post_updated","mod_forum","updated","post","forum_posts","307837","u","2","660","70","398","512812","119","\N","0","1542328781","web","181.135.96.79","\N"
"ECACEN21","7190186","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542328785","web","181.135.96.79","\N"
"ECACEN21","7365179","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542629119","web","181.135.96.79","\N"
"ECACEN21","7365181","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542629120","web","181.135.96.79","\N"
"ECACEN21","7365183","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542629135","web","181.135.96.79","\N"
"ECACEN21","7365184","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542629140","web","181.135.96.79","\N"
"ECACEN21","7366136","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","317031","c","2","660","70","398","512812","119","\N","0","1542631783","web","181.135.96.79","\N"
"ECACEN21","7366137","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","317031","c","2","660","70","398","512812","119","\N","0","1542631783","web","181.135.96.79","\N"
"ECACEN21","7366138","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542631787","web","181.135.96.79","\N"
"ECACEN21","7472723","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542745071","web","181.135.96.79","\N"
"ECACEN21","7472726","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542745073","web","181.135.96.79","\N"
"ECACEN21","7472749","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542745081","web","181.135.96.79","\N"
"ECACEN21","7472760","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542745086","web","181.135.96.79","\N"
"ECACEN21","7526962","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542802279","web","181.135.96.79","\N"
"ECACEN21","7526963","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542802280","web","181.135.96.79","\N"
"ECACEN21","7526967","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542802288","web","181.135.96.79","\N"
"ECACEN21","7526968","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542802291","web","181.135.96.79","\N"
"ECACEN21","7527114","\\mod_folder\\event\\course_module_viewed","mod_folder","viewed","course_module","folder","62","r","2","661","70","399","512812","119","\N","0","1542802660","web","181.135.96.79","\N"
"ECACEN21","7527693","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542803672","web","181.135.96.79","\N"
"ECACEN21","7527694","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542803673","web","181.135.96.79","\N"
"ECACEN21","7527699","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542803680","web","181.135.96.79","\N"
"ECACEN21","7527701","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542803683","web","181.135.96.79","\N"
"ECACEN21","7527818","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","325677","c","2","660","70","398","512812","119","\N","0","1542803877","web","181.135.96.79","\N"
"ECACEN21","7527819","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","325677","c","2","660","70","398","512812","119","\N","0","1542803877","web","181.135.96.79","\N"
"ECACEN21","7527822","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542803880","web","181.135.96.79","\N"
"ECACEN21","7733379","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1542999555","web","181.135.96.79","\N"
"ECACEN21","7733386","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1542999558","web","181.135.96.79","\N"
"ECACEN21","7733409","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1542999574","web","181.135.96.79","\N"
"ECACEN21","7733416","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1542999578","web","181.135.96.79","\N"
"ECACEN21","7734241","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","675","70","413","512812","119","\N","0","1543000332","web","181.135.96.79","\N"
"ECACEN21","7734636","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1543000690","web","181.135.96.79","\N"
"ECACEN21","7734640","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1543000691","web","181.135.96.79","\N"
"ECACEN21","7734654","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1543000699","web","181.135.96.79","\N"
"ECACEN21","7734658","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1543000701","web","181.135.96.79","\N"
"ECACEN21","7737732","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1543003074","web","181.135.96.79","\N"
"ECACEN21","7737733","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1543003075","web","181.135.96.79","\N"
"ECACEN21","7737740","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1543003084","web","181.135.96.79","\N"
"ECACEN21","7737742","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1543003087","web","181.135.96.79","\N"
"ECACEN21","7739222","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1543004187","web","181.135.96.79","\N"
"ECACEN21","7739225","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1543004188","web","181.135.96.79","\N"
"ECACEN21","7739239","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1543004196","web","181.135.96.79","\N"
"ECACEN21","7739243","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1543004199","web","181.135.96.79","\N"
"ECACEN21","7739543","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","3","50","1","512812","1","\N","0","1543004426","web","181.135.96.79","\N"
"ECACEN21","7739988","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","337874","c","2","660","70","398","512812","119","\N","0","1543004746","web","181.135.96.79","\N"
"ECACEN21","7739989","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","337874","c","2","660","70","398","512812","119","\N","0","1543004746","web","181.135.96.79","\N"
"ECACEN21","7739997","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1543004749","web","181.135.96.79","\N"
"ECACEN21","7740305","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","337899","c","2","660","70","398","512812","119","\N","0","1543004970","web","181.135.96.79","\N"
"ECACEN21","7740306","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","337899","c","2","660","70","398","512812","119","\N","0","1543004970","web","181.135.96.79","\N"
"ECACEN21","7740318","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1543004974","web","181.135.96.79","\N"
"ECACEN21","7752588","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1543014099","web","181.135.96.79","\N"
"ECACEN21","7752590","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1543014100","web","181.135.96.79","\N"
"ECACEN21","7752599","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1543014112","web","181.135.96.79","\N"
"ECACEN21","7752604","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1543014116","web","181.135.96.79","\N"
"ECACEN21","7754580","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","338700","c","2","660","70","398","512812","119","\N","0","1543015863","web","181.135.96.79","\N"
"ECACEN21","7754581","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","338700","c","2","660","70","398","512812","119","\N","0","1543015863","web","181.135.96.79","\N"
"ECACEN21","7754591","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1543015866","web","181.135.96.79","\N"
"ECACEN21","7839922","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1543106604","web","181.135.96.79","\N"
"ECACEN21","7839925","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1543106605","web","181.135.96.79","\N"
"ECACEN21","7839945","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1543106616","web","181.135.96.79","\N"
"ECACEN21","7839949","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1543106620","web","181.135.96.79","\N"
"ECACEN21","7841314","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","343648","c","2","660","70","398","512812","119","\N","0","1543107572","web","181.135.96.79","\N"
"ECACEN21","7841315","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","343648","c","2","660","70","398","512812","119","\N","0","1543107572","web","181.135.96.79","\N"
"ECACEN21","7841323","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1543107574","web","181.135.96.79","\N"
"ECACEN21","7901571","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1543177677","web","181.135.96.79","\N"
"ECACEN21","7901573","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1543177678","web","181.135.96.79","\N"
"ECACEN21","7901582","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","68","r","2","660","70","398","512812","119","\N","0","1543177686","web","181.135.96.79","\N"
"ECACEN21","7901585","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","15233","r","2","660","70","398","512812","119","\N","0","1543177689","web","181.135.96.79","\N"
"ECACEN21","8038875","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1543273071","web","181.135.96.79","\N"
"ECACEN21","8038884","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1543273072","web","181.135.96.79","\N"
